Hour,GEN-ADJ Sum (MW)
20251126_0900,0
20251126_1000,0
20251126_1100,0
20251126_1200,0
20251126_1300,0
20251126_1400,0
20251126_1500,0
20251126_1600,0
20251126_1700,0
20251126_1800,0
20251126_1900,0
20251126_2000,0
20251126_2100,0
20251126_2200,0
20251126_2300,0
20251127_0000,0
20251127_0100,0
20251127_0200,0
20251127_0300,0
20251127_0400,0
20251127_0500,0
20251127_0600,0
20251127_0700,178.4
20251127_0800,0
20251127_0900,178
20251127_1000,0
20251127_1100,0
20251127_1200,0
20251127_1300,0
20251127_1400,0
20251127_1500,0
20251127_1600,0
20251127_1700,0
20251127_1800,0
20251127_1900,0
20251127_2000,178.2
20251127_2100,178.6
20251127_2200,0
20251127_2300,0
20251128_0000,178.1
20251128_0100,0
20251128_0200,0
20251128_0300,0
20251128_0400,0
20251128_0500,178.1
20251128_0600,178.4
20251128_0700,177.6
20251128_0800,178.1
20251128_0900,178.1
20251128_1000,178.2
20251128_1100,0
20251128_1200,178.2
20251128_1300,178.6
20251128_1400,0
20251128_1500,0
20251128_1600,178.1
20251128_1700,0
20251128_1800,0
20251128_1900,178
20251128_2000,0
20251128_2100,177
20251128_2200,177.2
20251128_2300,178.5
20251129_0000,177.3
20251129_0100,178.2
20251129_0200,0
20251129_0300,0
20251129_0400,178.2
20251129_0500,178.3
20251129_0600,178.3
20251129_0700,178
20251129_0800,177.3
20251129_0900,177.2
20251129_1000,178.6
20251129_1100,177.9
20251129_1200,178.5
20251129_1300,178.1
20251129_1400,0
20251129_1500,177.2
20251129_1600,0
20251129_1700,178
20251129_1800,0
20251129_1900,177.3
20251129_2000,178.4
20251129_2100,177.2
20251129_2200,0
20251129_2300,178.2
20251130_0000,177.2
20251130_0100,178.1
20251130_0200,178.4
20251130_0300,0
20251130_0400,0
20251130_0500,178
20251130_0600,0
20251130_0700,0
20251130_0800,177.7
20251130_0900,0
20251130_1000,178.5
20251130_1100,178.3
20251130_1200,0
20251130_1300,0
20251130_1400,0
20251130_1500,177.9
20251130_1600,0
20251130_1700,0
20251130_1800,0
20251130_1900,0
20251130_2000,0
20251130_2100,0
20251130_2200,0
20251130_2300,0
20251201_0000,0
20251201_0100,0
20251201_0200,177.7
20251201_0300,0
20251201_0400,0
20251201_0500,0
20251201_0600,0
20251201_0700,0
20251201_0800,0
20251201_0900,0
20251201_1000,0
20251201_1100,0
20251201_1200,0
20251201_1300,0
20251201_1400,0
20251201_1500,0
20251201_1600,0
20251201_1700,0
20251201_1800,0
20251201_1900,0
20251201_2000,0
20251201_2100,0
20251201_2200,0
20251201_2300,0
20251202_0000,0
20251202_0100,0
20251202_0200,0
20251202_0300,0
20251202_0400,0
20251202_0500,0
20251202_0600,0
20251202_0700,0
20251202_0800,0
20251202_0900,0
20251202_1000,0
20251202_1100,178.3
20251202_1200,178.5
20251202_1300,0
20251202_1400,0
20251202_1500,177.5
20251202_1600,0
20251202_1700,0
20251202_1800,0
20251202_1900,0
20251202_2000,177.2
20251202_2100,0
20251202_2200,0
20251202_2300,178.2
20251203_0000,177.2
20251203_0100,177.3
20251203_0200,0
20251203_0300,0
20251203_0400,0
20251203_0500,178.3
20251203_0600,178.4
20251203_0700,178.2
20251203_0800,178
20251203_0900,178.8
20251203_1000,0
20251203_1100,0
20251203_1200,176.5
20251203_1300,176.5
20251203_1400,176.5
20251203_1500,176.4
20251203_1600,176.9
20251203_1700,178.4
20251203_1800,0
20251203_1900,178.5
20251203_2000,178.6
20251203_2100,178.6
20251203_2200,178.7
20251203_2300,178.6
20251204_0000,0
20251204_0100,0
20251204_0200,0
20251204_0300,0
20251204_0400,178.2
20251204_0500,178.6
20251204_0600,178.4
20251204_0700,178.4
20251204_0800,0
20251204_0900,0
20251204_1000,0
20251204_1100,0
20251204_1200,0
20251204_1300,0
20251204_1400,0
20251204_1500,0
20251204_1600,0
20251204_1700,0
20251204_1800,0
20251204_1900,0
20251204_2000,0
20251204_2100,0
20251204_2200,177.2
20251204_2300,177.1
20251205_0000,178.1
20251205_0100,178.5
20251205_0200,177
20251205_0300,0
20251205_0400,177.4
20251205_0500,178.6
20251205_0600,0
20251205_0700,177.2
20251205_0800,0
20251205_0900,177.5
20251205_1000,177.1
20251205_1100,0
20251205_1200,0
20251205_1300,178.5
20251205_1400,177.1
20251205_1500,178.8
20251205_1600,0
20251205_1700,178.6
20251205_1800,177.2
20251205_1900,177.2
20251205_2000,177
20251205_2100,178.3
20251205_2200,0
20251205_2300,177.3
20251206_0000,177.2
20251206_0100,0
20251206_0200,177.2
20251206_0300,177.5
20251206_0400,177.2
20251206_0500,0
20251206_0600,0
20251206_0700,0
20251206_0800,0
20251206_0900,0
20251206_1000,178.1
20251206_1100,0
20251206_1200,177
20251206_1300,177
20251206_1400,177.4
20251206_1500,178.2
20251206_1600,0
20251206_1700,0
20251206_1800,0
20251206_1900,0
20251206_2000,0
20251206_2100,0
20251206_2200,0
20251206_2300,0
20251207_0000,0
20251207_0100,0
20251207_0200,0
20251207_0300,0
20251207_0400,0
20251207_0500,0
20251207_0600,0
20251207_0700,0
20251207_0800,0
20251207_0900,0
20251207_1000,0
20251207_1100,0
20251207_1200,0
20251207_1300,0
20251207_1400,0
20251207_1500,0
20251207_1600,0
20251207_1700,0
20251207_1800,0
20251207_1900,0
20251207_2000,0
20251207_2100,0
20251207_2200,0
20251207_2300,0
20251208_0000,0
20251208_0100,0
20251208_0200,0
20251208_0300,0
20251208_0400,0
20251208_0500,0
20251208_0600,0
20251208_0700,0
20251208_0800,0
20251208_0900,0
20251208_1000,0
20251208_1100,0
20251208_1200,0
20251208_1300,0
20251208_1400,0
20251208_1500,0
20251208_1600,0
20251208_1700,0
20251208_1800,0
20251208_1900,0
20251208_2000,0
20251208_2100,0
20251208_2200,0
20251208_2300,0
20251209_0000,0
20251209_0100,0
20251209_0200,0
20251209_0300,0
20251209_0400,0
20251209_0500,0
20251209_0600,0
20251209_0700,178.1
20251209_0800,0
20251209_0900,177.2
20251209_1000,177.2
20251209_1100,177.2
20251209_1200,177.2
20251209_1300,176
20251209_1400,177.2
20251209_1500,177.2
20251209_1600,177.2
20251209_1700,177.2
20251209_1800,177.2
20251209_1900,0
20251209_2000,177.4
20251209_2100,177.2
20251209_2200,178.5
20251209_2300,177.2
20251210_0000,177.2
20251210_0100,177.2
20251210_0200,0
20251210_0300,0
20251210_0400,177.2
20251210_0500,177.1
20251210_0600,177.1
20251210_0700,177
20251210_0800,178.5
20251210_0900,177.2
20251210_1000,0
20251210_1100,178.1
20251210_1200,0
20251210_1300,178.4
20251210_1400,0
20251210_1500,0
20251210_1600,178.4
20251210_1700,178.4
20251210_1800,178.6
20251210_1900,178.3
20251210_2000,0
20251210_2100,178.4
20251210_2200,178.4
20251210_2300,178.4
20251211_0000,0
20251211_0100,178.5
20251211_0200,178.4
20251211_0300,178.4
20251211_0400,0
20251211_0500,178.5
20251211_0600,177.4
20251211_0700,0
20251211_0800,178.4
20251211_0900,0
20251211_1000,178.4
20251211_1100,178.1
20251211_1200,0
20251211_1300,177.2
20251211_1400,177.2
20251211_1500,177.2
20251211_1600,177.2
20251211_1700,177.2
20251211_1800,177.2
20251211_1900,177.2
20251211_2000,177.2
20251211_2100,177.2
20251211_2200,177.2
20251211_2300,177.2
20251212_0000,177.2
20251212_0100,177.2
20251212_0200,177.2
20251212_0300,177.2
20251212_0400,177.2
20251212_0500,177.3
20251212_0600,0
20251212_0700,177.2
20251212_0800,177.2
20251212_0900,177.2
20251212_1000,177.2
20251212_1100,177.2
20251212_1200,177.2
20251212_1300,177.2
20251212_1400,177.2
20251212_1500,177.2
20251212_1600,0
20251212_1700,177.2
20251212_1800,177.2
20251212_1900,177.2
20251212_2000,177.2
20251212_2100,177.2
20251212_2200,177.2
20251212_2300,177.2
20251213_0000,177.2
20251213_0100,177.2
20251213_0200,177.2
20251213_0300,177.3
20251213_0400,0
20251213_0500,177.2
20251213_0600,177.2
20251213_0700,177.2
20251213_0800,177.2
20251213_0900,177.2
20251213_1000,177.2
20251213_1100,177.2
20251213_1200,177.2
20251213_1300,177.2
20251213_1400,177.2
20251213_1500,177.2
20251213_1600,177.2
20251213_1700,177.2
20251213_1800,177.2
20251213_1900,177.2
20251213_2000,177.2
20251213_2100,177.2
20251213_2200,177.1
20251213_2300,0
20251214_0000,177.8
20251214_0100,177.6
20251214_0200,177.5
20251214_0300,0
20251214_0400,177.1
20251214_0500,0
20251214_0600,178
20251214_0700,0
20251214_0800,177.3
20251214_0900,177.2
20251214_1000,177.2
20251214_1100,177.2
20251214_1200,177.2
20251214_1300,177.2
20251214_1400,177.2
20251214_1500,177.2
20251214_1600,177.2
20251214_1700,177.2
20251214_1800,177.2
20251214_1900,177.2
20251214_2000,177.2
20251214_2100,177.2
20251214_2200,177.2
20251214_2300,177.2
20251215_0000,177.2
20251215_0100,177.2
20251215_0200,177.2
20251215_0300,177.2
20251215_0400,177.2
20251215_0500,177.2
20251215_0600,177.2
20251215_0700,177.2
20251215_0800,178.8
20251215_0900,177
20251215_1000,178.2
20251215_1100,178.1
20251215_1200,0
20251215_1300,0
20251215_1400,0
20251215_1500,0
20251215_1600,0
20251215_1700,0
20251215_1800,0
20251215_1900,0
20251215_2000,0
20251215_2100,0
20251215_2200,178.2
20251215_2300,0
20251216_0000,0
20251216_0100,0
20251216_0200,177.3
20251216_0300,0
20251216_0400,178.1
20251216_0500,177.1
20251216_0600,178.4
20251216_0700,177.2
20251216_0800,177.2
20251216_0900,177.2
20251216_1000,177.2
20251216_1100,177.2
20251216_1200,177.1
20251216_1300,0
20251216_1400,177.1
20251216_1500,0
20251216_1600,178.3
20251216_1700,178.1
20251216_1800,0
20251216_1900,0
20251216_2000,178.6
20251216_2100,0
20251216_2200,177.2
20251216_2300,177.2
20251217_0000,177.2
20251217_0100,177.2
20251217_0200,177.2
20251217_0300,177.2
20251217_0400,177.2
20251217_0500,177.2
20251217_0600,177.2
20251217_0700,177.2
20251217_0800,177.2
20251217_0900,177.2
20251217_1000,177.2
20251217_1100,177.2
20251217_1200,177.2
20251217_1300,177.2
20251217_1400,177.2
20251217_1500,177.2
20251217_1600,177.2
20251217_1700,177.2
20251217_1800,177.2
20251217_1900,177.2
20251217_2000,177.2
20251217_2100,177.2
20251217_2200,177.2
20251217_2300,177.2
20251218_0000,177.2
20251218_0100,177.2
20251218_0200,177.2
20251218_0300,177.2
20251218_0400,177.2
20251218_0500,177.2
20251218_0600,177.2
20251218_0700,177.2
20251218_0800,177.2
20251218_0900,177.2
20251218_1000,177.2
20251218_1100,177.2
20251218_1200,177.2
20251218_1300,177.2
20251218_1400,177.2
20251218_1500,177.2
20251218_1600,177.2
20251218_1700,177.2
20251218_1800,177.1
20251218_1900,0
20251218_2000,177.2
20251218_2100,177.2
20251218_2200,177.2
20251218_2300,177.2
20251219_0000,177.2
20251219_0100,177.7
20251219_0200,177.8
20251219_0300,177.2
20251219_0400,177.2
20251219_0500,177.2
20251219_0600,177.2
20251219_0700,177.2
20251219_0800,177.2
20251219_0900,177.2
20251219_1000,177.2
20251219_1100,177.2
20251219_1200,177.2
20251219_1300,177.2
20251219_1400,177.2
20251219_1500,177.2
20251219_1600,177.2
20251219_1700,177.2
20251219_1800,177.2
20251219_1900,177.2
20251219_2000,177.2
20251219_2100,177.2
20251219_2200,177.2
20251219_2300,177.2
20251220_0000,177.2
20251220_0100,177.2
20251220_0200,177.2
20251220_0300,177.2
20251220_0400,177.2
20251220_0500,177.2
20251220_0600,177.2
20251220_0700,177.2
20251220_0800,177.2
20251220_0900,177.2
20251220_1000,177.2
20251220_1100,177.2
20251220_1200,177.2
20251220_1300,177.2
20251220_1400,177.2
20251220_1500,177.2
20251220_1600,177.2
20251220_1700,177.2
20251220_1800,177.2
20251220_1900,177.2
20251220_2000,177.2
20251220_2100,177.2
20251220_2200,177.2
20251220_2300,177.2
20251221_0000,177.2
20251221_0100,177.2
20251221_0200,177.2
20251221_0300,177.2
20251221_0400,177.2
20251221_0500,177.2
20251221_0600,177.2
20251221_0700,177.3
20251221_0800,177.2
20251221_0900,177.2
20251221_1000,177.2
20251221_1100,177.2
20251221_1200,177.9
20251221_1300,177.2
20251221_1400,177.2
20251221_1500,177.2
20251221_1600,0
20251221_1700,177.2
20251221_1800,177.2
20251221_1900,177.2
20251221_2000,177.2
20251221_2100,177.2
20251221_2200,177.2
20251221_2300,177.2
20251222_0000,177.2
20251222_0100,0
20251222_0200,177.3
20251222_0300,177.2
20251222_0400,177.2
20251222_0500,177.2
20251222_0600,177.2
20251222_0700,177.2
20251222_0800,177.2
20251222_0900,177.2
20251222_1000,177.2
20251222_1100,177.2
20251222_1200,177.2
20251222_1300,177.2
20251222_1400,177.2
20251222_1500,177.2
20251222_1600,177.2
20251222_1700,177.2
20251222_1800,177.2
20251222_1900,177.2
20251222_2000,177.2
20251222_2100,177.2
20251222_2200,177.2
20251222_2300,177.2
20251223_0000,177.2
20251223_0100,177.2
20251223_0200,177.2
20251223_0300,177.2
20251223_0400,177.2
20251223_0500,177.2
20251223_0600,177.2
20251223_0700,177.2
20251223_0800,177.2
20251223_0900,177.2
20251223_1000,177.2
20251223_1100,177.2
20251223_1200,177.2
20251223_1300,177.3
20251223_1400,177.2
20251223_1500,177.2
20251223_1600,177.2
20251223_1700,177.2
20251223_1800,177.2
20251223_1900,177.2
20251223_2000,177.2
20251223_2100,177.2
20251223_2200,177.2
20251223_2300,177.2
20251224_0000,177.2
20251224_0100,177.2
20251224_0200,177.2
20251224_0300,177.2
20251224_0400,177.2
20251224_0500,177.2
20251224_0600,177.2
20251224_0700,177.2
20251224_0800,177.2
20251224_0900,177.2
20251224_1000,177.2
20251224_1100,177.2
20251224_1200,177.2
20251224_1300,177.2
20251224_1400,177.2
20251224_1500,177.2
20251224_1600,177.2
20251224_1700,177.2
20251224_1800,177.2
20251224_1900,177.2
20251224_2000,177.2
20251224_2100,177.2
20251224_2200,177.2
20251224_2300,177.2
20251225_0000,177.2
20251225_0100,177.2
20251225_0200,177.2
20251225_0300,0
20251225_0400,0
20251225_0500,0
20251225_0600,178.1
20251225_0700,178
20251225_0800,178.2
20251225_0900,0
20251225_1000,178
20251225_1100,177.9
20251225_1200,178.2
20251225_1300,178.1
20251225_1400,178.2
20251225_1500,0
20251225_1600,178.2
20251225_1700,178
20251225_1800,177.1
20251225_1900,178
20251225_2000,0
20251225_2100,178.2
20251225_2200,177.1
20251225_2300,177.2
20251226_0000,0
20251226_0100,0
20251226_0200,177.2
20251226_0300,177.2
20251226_0400,177.2
20251226_0500,177.2
20251226_0600,177.2
20251226_0700,177.2
20251226_0800,177.2
20251226_0900,177.2
20251226_1000,177.2
20251226_1100,177.2
20251226_1200,177.2
20251226_1300,177.2
20251226_1400,177.2
20251226_1500,177.2
20251226_1600,177.2
20251226_1700,177.2
20251226_1800,177.2
20251226_1900,177.2
20251226_2000,177.2
20251226_2100,177.2
20251226_2200,177.2
20251226_2300,177.4
20251227_0000,177.2
20251227_0100,177.2
20251227_0200,177.2
20251227_0300,177.2
20251227_0400,177.2
20251227_0500,177.2
20251227_0600,177.2
20251227_0700,0
20251227_0800,177.2
20251227_0900,177.2
20251227_1000,177.2
20251227_1100,177.2
20251227_1200,177.2
20251227_1300,177.2
20251227_1400,177.2
20251227_1500,177.2
20251227_1600,177.2
20251227_1700,177.2
20251227_1800,177.2
20251227_1900,177.2
20251227_2000,177.2
20251227_2100,177.2
20251227_2200,177.2
20251227_2300,177.2
20251228_0000,177.2
20251228_0100,177.2
20251228_0200,177.2
20251228_0300,177.2
20251228_0400,177.2
20251228_0500,177.2
20251228_0600,177.2
20251228_0700,177.2
20251228_0800,177.2
20251228_0900,177.2
20251228_1000,177.2
20251228_1100,177.2
20251228_1200,177.2
20251228_1300,177.2
20251228_1400,177.2
20251228_1500,177.2
20251228_1600,177.2
20251228_1700,177
20251228_1800,178.4
20251228_1900,0
20251228_2000,178
20251228_2100,178.1
20251228_2200,178.3
20251228_2300,0
20251229_0000,178
20251229_0100,0
20251229_0200,178.4
20251229_0300,0
20251229_0400,0
20251229_0500,0
20251229_0600,0
20251229_0700,0
20251229_0800,0
20251229_0900,0
20251229_1000,0
20251229_1100,0
20251229_1200,0
20251229_1300,0
20251229_1400,0
20251229_1500,0
20251229_1600,0
20251229_1700,177.6
20251229_1800,0
20251229_1900,177.4
20251229_2000,0
20251229_2100,0
20251229_2200,0
20251229_2300,177.2
20251230_0000,0
20251230_0100,177.2
20251230_0200,177.2
20251230_0300,177.2
20251230_0400,177.2
20251230_0500,177.2
20251230_0600,177.2
20251230_0700,177.2
20251230_0800,177.2
20251230_0900,177.2
20251230_1000,177.2
20251230_1100,177.2
20251230_1200,177.2
20251230_1300,177.2
20251230_1400,177.2
20251230_1500,177.2
20251230_1600,177.2
20251230_1700,177.2
20251230_1800,177.2
20251230_1900,177.2
20251230_2000,177.2
20251230_2100,177.2
20251230_2200,177.2
20251230_2300,177.2
20251231_0000,177.2
20251231_0100,177.2
20251231_0200,177.2
20251231_0300,177.2
20251231_0400,177.2
20251231_0500,177.2
20251231_0600,177.2
20251231_0700,177.2
20251231_0800,177.2
20251231_0900,177.2
20251231_1000,177.2
20251231_1100,177.2
20251231_1200,177.2
20251231_1300,177.2
20251231_1400,177.2
20251231_1500,177.2
20251231_1600,177.2
20251231_1700,177.2
20251231_1800,177.2
20251231_1900,177.2
20251231_2000,177.2
20251231_2100,177.2
20251231_2200,177.2
20251231_2300,177.2
